M HIP_ID Dist RA_J2000 DEC_J2000 V_MAG Parallax PM_RA PM_DEC CCDM Sp_Type HIP_ID_STR FLUX_J FLUX_H FLUX_K
M 108108 N/A 21:54:12.37 -17:34:43.3 8.73 4.66 12.57 0.34 -------- A0V hip108108 8.71500015258789 8.770999908447266 8.779999732971191
M 108437 N/A 21:58:00.71 -53:32:57.5 8.73 3.06 13.92 -4.18 -------- A0V hip108437 8.708999633789062 8.777000427246094 8.777000427246094
M 109079 N/A 22:05:50.45 +45:06:44.9 6.5 4.67 13.08 -3.32 -------- A0V hip109079 6.5279998779296875 6.59499979019165 6.559000015258789
M 109452 N/A 22:10:27.72 +16:42:29.3 7.73 5.33 17.3 -11.71 -------- A0V hip109452 7.614999771118164 7.605999946594238 7.5970001220703125
M 109476 N/A 22:10:40.02 -24:01:33.5 9.51 1.83 -27.16 -2.51 -------- A0V hip109476 8.880999565124512 8.647000312805176 8.571000099182129
M 109689 N/A 22:13:09.43 -21:24:21.6 8.34 5.4 12.78 -4.56 -------- B9.5/A0V hip109689 8.222999572753906 8.255000114440918 8.178000450134277
M 109864 N/A 22:15:04.08 -70:29:25.4 8.62 4.66 20.42 -0.21 -------- A0V hip109864 8.512999534606934 8.503000259399414 8.47700023651123
M 109911 N/A 22:15:38.88 +49:57:16.1 9.97 -0.25 2.62 -1.96 -------- A0Vp hip109911 9.807999610900879 9.833000183105469 9.819000244140625
M 109960 N/A 22:16:16.55 -17:12:18.8 8.71 5.01 12.28 0.87 -------- A0V hip109960 8.633999824523926 8.647000312805176 8.62600040435791
M 110395 N/A 22:21:39.38 -01:23:14.4 3.86 20.67 129.24 8.9 22217-0123 A0V hip110395 4.110000133514404 4.052999973297119 4.020999908447266
M 110746 N/A 22:26:10.71 -23:40:56.8 6.29 6.59 12.26 -1.91 -------- A0V hip110746 6.256999969482422 6.2789998054504395 6.284999847412109
M 110963 N/A 22:28:53.55 -16:09:07.2 8.73 2.7 25.24 -5.66 -------- A0V hip110963 8.602999687194824 8.60099983215332 8.60200023651123
M 111321 N/A 22:33:07.81 -19:23:27.8 9.03 1.28 20.53 -0.02 -------- A0V hip111321 8.836000442504883 8.87399959564209 8.831000328063965
M 111538 N/A 22:35:48.06 +40:05:27.4 9.48 2.97 0.89 -6.98 -------- A0V hip111538 9.392999649047852 9.430999755859375 9.406000137329102
M 111809 N/A 22:38:51.46 -33:04:52.8 5.66 7.5 4.25 14.57 -------- A0V hip111809 5.565000057220459 5.580999851226807 5.533999919891357
M 111996 N/A 22:41:07.11 -24:14:15.7 8.69 4.01 60.26 14.27 -------- A0V hip111996 8.515000343322754 8.574000358581543 8.49899959564209
M 112179 N/A 22:43:14.26 -06:57:46.5 6.4 8.87 26.27 -10.08 -------- A0Vn hip112179 6.435999870300293 6.5269999504089355 6.480000019073486
M 112269 N/A 22:44:25.44 -23:45:53.7 8.48 3.6 13.67 0.68 -------- A0V hip112269 8.428999900817871 8.413000106811523 8.392999649047852
M 112735 N/A 22:49:51.15 -44:25:24.8 8.07 2.59 6.74 0.08 -------- A0V hip112735 7.956999778747559 7.966000080108643 7.913000106811523
M 112798 N/A 22:50:33.97 -55:13:09.6 8.01 3.75 6.87 -1.62 -------- B9.5/A0V hip112798 8.013999938964844 8.03499984741211 8.026000022888184
M 113376 N/A 22:57:42.03 -47:16:12.8 9.43 1.95 21.34 -10.31 -------- A0V hip113376 9.347000122070312 9.390000343322754 9.392999649047852
M 113982 N/A 23:05:00.61 -58:46:31.9 8.76 3.91 17.64 0.17 -------- A0V hip113982 8.689000129699707 8.741000175476074 8.67199993133545
M 114191 N/A 23:07:29.52 -31:48:09.0 8.54 2.99 10.87 4.31 -------- A0V hip114191 8.388999938964844 8.385000228881836 8.37399959564209
M 114371 N/A 23:09:49.55 -14:30:37.9 6.43 9.45 30.15 -6.3 -------- A0V hip114371 6.379000186920166 6.400000095367432 6.36899995803833
M 114714 N/A 23:14:14.38 +50:37:04.4 6.32 7.94 45.38 -7.14 -------- A0V hip114714 6.296999931335449 6.315000057220459 6.321000099182129
M 114745 N/A 23:14:37.11 +74:13:52.5 5.89 7.16 41.34 5.54 -------- A0V hip114745 5.836999893188477 5.8979997634887695 5.872000217437744
M 114918 N/A 23:16:38.30 -19:57:42.5 9.04 4.16 16.46 1.74 -------- A0V hip114918 8.767999649047852 8.664999961853027 8.67199993133545
M 115098 N/A 23:18:46.05 -47:26:07.3 6.59 2.51 20.72 -2.61 -------- A0V hip115098 6.557000160217285 6.5980000495910645 6.573999881744385
M 115115 N/A 23:18:57.68 -09:36:38.6 4.99 13.1 43.47 -7.8 23189-0937 A0V hip115115 5.0960001945495605 5.059999942779541 4.964000225067139
M 115119 N/A 23:19:02.14 -12:10:13.5 7.23 1.91 10.63 0.42 -------- A0V hip115119 7.1539998054504395 7.156000137329102 7.1570000648498535
M 116750 N/A 23:39:41.57 -22:32:00.2 7.29 4.47 27.97 -27.06 -------- A0V hip116750 6.796999931335449 6.585000038146973 6.4710001945495605
M 116966 N/A 23:42:35.95 -57:57:42.0 7.94 3.54 -13.29 -5.19 -------- A0V hip116966 7.854000091552734 7.853000164031982 7.809000015258789
M 117450 N/A 23:48:53.97 +59:58:44.3 6.33 9.49 50.47 15.16 -------- A0V hip117450 6.301000118255615 6.326000213623047 6.330999851226807
M 117452 N/A 23:48:55.54 -28:07:49.0 4.59 22.73 100.03 -104.04 23489-2808 A0V hip117452 4.559999942779541 4.64300012588501 4.5320000648498535
M 118105 N/A 23:57:27.45 -61:45:42.8 8.21 5.6 21.49 11.83 -------- A0V hip118105 8.211999893188477 8.255999565124512 8.241000175476074
M 120003 N/A 06:31:09.63 +11:15:20.9 9.1 20.03 1.84 -14.47 06312+1115 A0Vp hip120003 9.168999671936035 9.17199993133545 9.166999816894531
